age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_tenure,existing_loans,default
46,31524.04337158967,21121.94230036846,698.750787738044,4,2,13.400976694951312,12,4,0
64,23068.289940598996,15004.123442688346,600.2141907798444,31,15,5.846941931056035,12,1,0
22,61504.83771889981,10281.938961547465,676.2084459690437,180,10,19.828939462344103,24,1,1
40,76945.73512403961,17864.05761079877,648.019966714953,105,2,24.07554426496085,36,2,0
35,54883.0892285575,13273.884599201601,702.0530374710397,236,13,15.100568167243395,36,2,1
24,60279.03518183032,9891.96414711803,707.6168254966374,20,10,24.076635977814632,60,2,0
42,18913.566169873146,14770.262290146698,780.2219458686694,224,17,15.698013895344245,36,1,1
58,57705.156337071596,14879.631967681677,636.071491137697,202,16,8.347388442755765,12,2,1
43,10000.0,11182.871874170974,470.2157986451101,40,15,9.789305156682817,12,0,0
46,26088.38940064095,8479.463705362734,517.4925423191899,160,12,22.294361414350497,36,2,0
31,76683.8562887717,15719.017262735328,651.7433590152708,231,9,17.430576347168767,60,4,0
48,50273.000825401265,16653.584935194416,623.113869035567,135,12,13.287862604459823,48,2,0
22,52116.71995352801,18199.619336672567,722.2127124021019,291,12,20.98773112735246,36,0,0
28,61076.02537026428,17943.869701256423,753.7453821112092,32,19,17.834181377907687,48,1,0
49,65962.60422391968,25555.84012559121,653.6161170207896,28,17,22.445704182549566,36,1,0
31,44583.45060926179,6298.485917616614,525.016960814881,56,16,24.418859308127367,48,1,0
57,55858.34763643675,27690.24432237559,706.1954022863633,179,10,18.024744864868488,12,0,0
38,48609.75722634203,4297.438280252278,677.9139251153704,125,10,24.41444236821876,12,1,0
34,19360.30259480659,24982.798604506635,713.4741906848614,123,2,14.407705006201205,48,3,0
30,42909.87023950034,19012.307264965217,577.512010750448,252,1,21.79971030557152,24,2,0
55,58260.94710035919,10872.365912643232,850.0,257,16,23.128896834537038,12,0,0
29,42300.34924088222,1000.0,475.462389729976,89,10,5.903437702530107,60,2,0
55,42481.84995655007,3039.865947401493,659.34745313782,17,15,22.301835119955705,60,4,0
31,65643.97642474575,9928.896476088743,721.4617862537632,218,15,13.173783323656995,48,2,0
64,53222.37777541892,18566.553442424403,732.6723945782448,177,6,12.964579601488992,24,0,0
32,57037.50304794691,10725.885043721333,650.956513810007,208,17,20.632188433523176,60,3,0
23,17505.531590968072,14689.647692313705,712.1115984834778,14,13,9.926667422247675,12,3,0
59,58966.40021351049,11507.108159822244,740.5049289485905,234,1,5.630593438257041,36,1,0
34,27831.155691455715,16347.785280831411,660.7904347301439,134,18,10.42312158656168,36,3,1
48,49509.57765186572,3928.9080805112717,672.8611991065882,208,2,17.968807973352625,12,4,0
31,28735.933611047403,12887.969827568366,714.1240152320689,210,3,24.0685785007389,24,4,0
59,68658.50894898568,19209.988309464377,652.139783870729,154,11,12.914439795498593,48,2,1
45,86592.15834224559,35213.38143757761,783.3881695899141,39,1,20.95083176037634,12,4,0
41,47048.49671205612,21741.63011583431,749.7488993506162,272,6,9.010736174017959,36,0,0
30,46862.20849281645,13518.505616164013,619.3673634557929,159,16,22.038234926426664,48,1,0
63,70614.99331393646,9889.767445432011,578.1628597883299,143,15,20.308667646695813,24,4,0
35,61437.74066776271,18658.904419517734,727.326555991731,190,9,13.962881523408486,60,1,0
39,48574.34519705095,8295.28803036884,658.5983465652745,221,12,22.897320430863303,36,1,0
42,57364.197715493654,16153.839769093054,590.70862723315,241,10,5.757362801212742,24,2,0
41,90596.26929433338,17533.6987500657,602.0325906419898,85,7,20.71800192739449,12,0,0
64,36562.59190949799,13421.48692573016,714.8202313163036,179,10,5.704049955912902,24,2,0
52,38282.2801432416,22776.261459382327,603.5023305196336,79,7,22.299922763193372,24,4,0
43,65893.16555038378,14247.96780505239,794.5849784078378,48,6,8.535578690588624,48,4,1
33,92248.68769057698,11400.522970768106,550.2202773135264,153,13,5.765642956688161,36,1,0
25,53544.319077768116,10919.920650651577,599.8967826408948,178,11,11.17572455316056,36,3,0
24,15808.775500618249,4669.4729449156675,556.9733453291589,298,8,8.574765759315952,24,1,0
48,57807.64128194672,3626.1044683971886,528.10172357368,242,5,18.036522593837095,12,0,0
34,39501.02913645934,19793.54160178985,570.384068584676,8,3,14.447246476420968,24,3,0
28,59523.2375981185,26827.18189640673,599.1408254943755,191,4,7.594853224199478,12,3,0
29,22813.49657616935,32188.08103309352,608.017428875935,89,4,23.32274702759618,48,3,0
55,20484.20434127963,23940.179897455957,433.5222768857138,1,9,12.355886927530001,36,4,0
57,44062.58836184724,19164.999773368905,530.6518999964121,2,1,10.656826233858208,36,0,0
41,83044.99782563251,17461.904407518236,667.988191952115,194,15,18.961099743622604,36,4,1
38,22567.658219135817,25479.895996361203,579.7613642065286,264,13,12.87001303335699,36,1,0
53,43593.08972342485,12050.38010234168,754.1310528151012,267,5,7.910086323793417,48,1,0
28,20723.92173508787,29408.34756433201,625.8410119870214,242,18,16.647522837820866,24,1,0
37,55797.44393214262,14681.887735448483,709.2394313216115,164,5,5.607234361288271,36,1,0
63,54430.08710420845,17073.59522694183,612.7975109519955,212,11,17.543517410279062,60,4,0
51,21521.750571397984,15197.578802412241,741.5456249576815,194,3,22.35108386629679,12,3,0
54,75754.60532919926,24001.796592561084,416.6361689318146,55,4,10.240340499997808,12,0,0
26,11555.87432996877,14906.706810527181,660.6636244026859,104,7,22.04639972197179,36,2,0
42,81529.05817668309,18238.5038753497,803.0415051885606,212,4,9.900792446082555,12,2,0
34,77489.37746862207,5246.016618228625,504.2858669807807,153,3,9.049223048387391,12,1,0
23,56115.93836901991,13451.200235306591,725.2275908986193,215,10,19.307694540169226,48,4,1
32,67922.22635174172,23376.74925525462,689.1756834353604,45,11,6.310183468229525,12,1,0
56,46437.80536716365,8240.400925131167,507.2513924574657,180,18,5.812699673022963,48,4,0
32,19192.579581352627,14785.269370872653,684.8117629781607,59,1,14.119669809432452,12,3,0
22,54729.71070996055,14680.449800222455,684.097158529282,243,9,5.681864206396163,48,0,0
22,18581.651183042224,10324.670838234153,640.8787846587643,225,17,14.933577812417214,12,1,0
35,49782.398129873625,23145.88640662158,764.1386246726402,31,12,17.988561298051767,60,0,0
43,25263.148217530306,18959.48189391579,750.3017122875599,174,1,9.564219143527989,24,3,0
49,69508.2746385776,22216.696915823937,731.4921337671768,93,7,22.977461538619927,48,2,0
37,57603.37665231988,23411.863689861766,790.1764992270016,129,14,9.00557247459989,60,1,0
52,63566.10508109318,15248.196784685408,568.8171100903703,150,9,9.74992398165736,24,2,0
27,56805.84819756205,27591.693252839417,597.6841478309024,296,12,23.261212790251577,24,0,0
50,87616.27420551633,5268.151562326522,584.1034406116058,251,8,18.75083732594543,60,0,1
48,70447.99558461609,13799.083988481,598.8973873151413,138,7,15.572726203762517,36,2,1
34,84072.43674030414,16191.621851435139,600.8072869227564,270,14,11.603077840315104,36,3,0
64,31998.993167819426,1085.7290928016646,636.4207157860733,111,2,20.38159446221585,48,0,0
50,39148.293853528085,26318.630905338636,611.4665898891835,157,2,16.76677867504594,36,4,0
37,10000.0,8052.240627321205,541.2379039654569,56,17,11.838552722007947,48,0,0
52,42152.239170504,15544.316109933094,729.377875184,189,10,21.519459693587926,60,0,0
26,49289.021650865674,21038.59220174275,562.4316933607266,32,5,20.891680300104934,36,4,0
44,58686.2413380523,33545.39182346496,807.4390719146323,0,1,23.81716199150173,36,0,0
26,39381.15228844523,1680.686870863241,730.679245911637,130,5,24.8975184016256,12,3,0
47,64728.022403776944,19771.004085190652,532.1842002741727,8,4,5.230635002948354,12,4,0
38,63326.85968483091,12792.577466766714,648.0097183002853,31,12,11.402419430079817,24,0,0
44,40528.55780121581,20183.710919560493,508.41816837221734,76,14,8.852941578191674,12,4,0
57,30831.357894972414,22499.475067901603,777.4182336170019,94,11,9.27212693210141,60,0,1
44,51318.15638421054,18345.84082189303,650.5052632357026,184,4,22.296316890003453,48,0,1
58,51986.44368076479,15634.939156980145,646.6685520113853,276,9,24.498599776657436,48,1,0
54,37845.22496285132,6544.207017857223,672.0990077949793,22,3,23.801360952532136,12,0,0
60,44815.829160704714,7112.328989145944,632.753807947498,116,3,18.929420471096496,12,1,0
35,21642.816175935048,21444.591623688277,584.1098218862015,29,3,16.09914631754776,48,0,1
31,63571.01107858887,8126.641113478242,640.3780820186323,73,7,17.760037323908367,24,3,1
42,63894.65709785484,18403.28457565133,775.4296046993517,294,1,22.11357299385115,36,2,0
44,50979.74407039885,25418.125063535783,594.3420040235956,229,13,5.1407051927762515,24,1,0
21,65310.040217560614,4617.947032084037,789.3879724855374,262,4,13.5651079375476,60,2,0
38,52623.13028557308,25446.97377392521,602.7931772343595,38,12,15.13143319951485,60,2,0
64,82325.32140378206,25172.91083426334,667.9742555938204,103,8,23.469224352714516,36,3,0
32,24071.83391819256,17740.554952918068,846.1073657497117,193,19,8.441519839916914,36,3,0
63,54035.8086317038,10077.324247640368,706.4509062917357,142,6,19.887121883859514,24,3,0
48,68066.97497314647,19257.370370353856,685.3955128530049,201,10,23.48028043417997,48,2,0
60,79842.00051658676,13576.000950326747,715.3572863715762,206,13,20.280293453677892,36,0,0
27,65851.50185493594,9335.292130155747,749.8823360783558,33,3,5.205772485921032,24,4,0
43,29240.391885248206,16105.834755039039,566.3221229957076,290,9,18.188914733746035,24,3,0
41,16899.02529810954,7994.092023282244,699.8317417925412,260,10,9.190625842545455,48,1,1
54,46602.458819636435,5538.875195206039,675.7972453459608,82,13,17.10251741509746,24,0,0
31,57234.3662000546,10653.904728871292,433.3589094880139,262,16,16.423227536268108,60,3,0
42,68894.70106689923,1232.8823000880966,674.7853128464205,237,8,24.14092875217825,48,3,0
62,28090.60089889287,24590.818065986394,550.9869785117936,171,11,8.80576647668929,12,3,1
55,62214.76118029152,19133.805398866243,661.2503892464869,185,2,6.010160935444546,24,4,0
49,10000.0,8115.811781772978,748.4291648673616,41,19,17.22553166132313,36,0,0
62,35210.12493955628,10922.379095375098,556.5919319160023,227,2,11.878733103183418,36,3,0
48,67205.54849250676,21069.97353337226,638.1244539242854,273,6,20.004289283906342,48,0,0
38,26175.787505589593,25184.78251390208,607.4227386295626,261,16,24.864297100235696,36,0,0
34,27928.33778989584,15857.779896608508,764.1113180211775,131,16,13.027300739559331,36,2,1
38,39491.53953694399,12935.530865799235,595.0146299654976,96,7,8.036974930423945,12,0,1
48,53539.84421844462,1929.434866536436,671.715755702605,52,11,16.082271051745607,36,4,0
44,27694.90148498737,12428.503913129953,713.137427796238,276,16,11.92353141681411,48,4,0
28,49354.32605393091,5895.092959037052,725.9698945883302,193,6,20.893603819650234,48,4,0
62,41356.42981008674,5659.944710665068,553.1112470591661,172,5,15.686830960178991,60,4,0
28,73158.6399920344,24864.39340905493,624.5620229485728,192,9,23.16370877764803,24,3,1
24,40324.384856608944,14063.466579996664,810.1417809413848,144,3,21.763433678847335,24,0,0
47,50566.789697737644,16125.948506482096,648.44607234605,144,8,23.282335137086974,24,2,0
56,53326.742336806885,18252.514252745277,753.0405121504895,275,8,10.981087202056532,48,3,0
25,41605.25417285445,13575.199628278056,850.0,259,17,23.05527805291036,36,1,0
53,65394.026286582804,15542.58124787314,643.2445126450531,14,6,22.32859428791526,24,3,0
54,69552.2715456505,15155.540649301063,733.1169129848058,282,12,17.540199686231762,36,3,0
50,40220.68880283866,11588.72826673636,745.3713242499531,215,6,23.20878609280031,36,3,0
28,55862.40611388472,17191.332205535888,514.1487803624835,275,15,6.084741775478024,60,3,0
59,31449.421182946637,14293.01618998611,690.1882684725288,107,11,20.712591656422212,24,2,0
46,61276.03399002437,15707.199023366074,800.3282362178714,255,10,7.910228824303253,48,4,1
57,54656.46124260156,15033.165936825371,492.20169578962214,78,2,11.81813646670185,48,0,0
54,42721.18713305221,30644.674616216696,638.6033621544974,17,6,19.591677234800173,60,4,0
27,56598.64807700144,22918.1341896082,661.4549942510648,212,19,9.193678550011704,24,2,0
60,61857.11330207356,21207.016829925047,640.0602824244864,208,17,9.624095021096714,36,2,0
48,74607.75626204061,18760.453825298577,629.908597873824,10,9,9.240941694284865,24,3,0
59,57949.64351791368,18408.915617412415,538.9177991825451,145,2,14.124768486898006,48,3,0
59,67768.20731367485,12742.58728590593,688.5377021640637,34,4,6.619700445523109,48,0,0
48,88097.1072452356,23965.6723818049,575.4398104566309,54,9,22.730438772814715,48,3,0
34,29320.685200566986,17634.355757118396,577.959617330109,27,8,19.5944931116029,36,0,0
58,73426.44926449037,19669.660391838297,461.2826483820943,163,4,15.270203667816249,48,2,0
24,32417.02791460497,12649.630479550098,507.5810129944949,108,1,6.68420053325526,24,0,1
62,35730.98982371982,8033.804724130073,797.7960446272045,23,11,7.486556202969307,36,0,0
38,49764.00654846691,24084.25524307356,657.762317299121,160,11,6.969352571816803,24,1,0
64,37079.38334354391,16033.671087146486,723.9583509612792,164,7,5.2949884766923265,12,3,0
45,33735.359207598405,11167.412446502643,561.2535684226315,271,18,18.341823420523987,12,4,0
27,48791.90524844448,17742.58331295746,455.56867587541393,111,8,15.202995098081136,36,1,0
58,43335.020353578446,14160.29761235627,584.31466569841,72,15,12.641281188431858,48,1,0
48,36693.945551410834,27399.654828237057,458.5614997645239,49,10,11.95067180244762,48,1,0
25,30947.679011697375,12151.311954711433,579.9544676385913,110,14,14.227731919477,36,4,0
23,78502.98584950899,18571.08059903957,765.0572001290501,12,2,14.499216465304292,24,4,0
64,25995.994110048814,23695.732090779708,640.1290545596138,70,10,7.781543659239114,12,1,0
51,46646.40867118788,20247.419393692016,794.8995133769472,200,19,15.630694736052925,48,2,0
62,72358.45363353431,19337.461574469842,707.0203109836426,290,15,5.960549523855089,48,1,0
40,66190.94599151128,10945.711756284325,756.6329611960213,23,2,23.772927811034226,12,0,0
39,54674.298945894254,15935.543626743078,625.6647581490292,213,17,19.284361488284247,36,0,0
31,37527.16119777251,18691.16630317617,510.8155630107061,294,3,5.189168570220293,36,4,0
60,49624.91867548493,16356.051863782875,548.4221549803071,146,4,10.776633022898096,36,0,0
23,27518.59268706101,26854.70187323921,772.5368311688952,173,5,24.65443164542643,48,3,0
43,44297.307693311224,13673.697474151608,667.8655830183013,4,12,5.969136413035605,24,3,0
27,43994.643783453925,15267.36953950628,512.5386774316172,6,19,7.934508239632228,60,1,0
43,45925.93834655193,35665.06492266052,714.9442832419229,210,12,14.542296204243947,36,3,1
27,34239.80264005162,21642.04657827614,494.18146010937426,270,5,12.068986894748122,60,3,0
54,16082.378085112185,7254.916211040379,696.0856881081207,275,15,24.704623758587168,24,1,0
62,75037.06509564885,18983.651176422132,624.1261329827864,239,18,15.791839047160565,48,3,0
39,70595.39194708437,21344.5949761472,718.9288052634006,3,19,23.823923639599542,60,2,0
29,67493.08610369131,8590.445826205345,623.5927423218137,201,3,12.536413537796381,36,3,0
38,57568.38516976537,12592.071504684238,722.5172787160371,105,2,10.441832691399222,60,4,0
61,53407.25135175169,5469.637675287959,496.9058323287236,39,11,10.768409047418672,12,2,0
62,36126.29221606521,17349.299690681255,683.4228783473602,64,14,17.73197497388996,24,1,0
45,38263.473929194166,2027.0027649916756,605.6019519700405,34,5,17.080280393210238,12,1,0
34,79107.1094065759,8693.594119637544,687.3523769900362,43,13,16.072023042136873,24,2,0
64,83658.14689528832,3935.166970174143,619.2391548239949,262,8,8.781405675824434,24,1,0
45,46304.931980451314,17628.278910476085,560.5566766176651,149,6,10.268917490900835,48,4,0
39,50075.28350666678,12290.296927978203,639.5097105757231,278,12,10.782333224727925,24,0,0
59,64646.431104854535,18177.648658364073,773.7615451826723,64,7,22.324691054752037,24,0,0
35,51869.33124080492,1000.0,589.6241522865823,275,11,21.34666742362339,36,1,0
36,53380.69109729862,8749.742265523202,669.9844384289564,31,8,9.100533002320002,12,4,1
47,48804.01475943588,21318.734516407207,582.6527904764507,163,9,7.928518471574386,60,1,0
60,31243.281908970785,5799.8751924075095,453.5556899652987,160,4,7.04280168254904,48,0,1
30,42539.75239036652,23180.92017294989,657.5075218064212,81,5,6.352759458004831,24,4,0
24,47326.67511155961,13782.123478393285,850.0,264,4,24.692404047850292,36,1,0
39,10000.0,8305.772752172645,516.2926842600134,41,12,21.225873853345107,24,3,0
